Hometown,lon,lat
"Hillsborough, N.J.",-74.6374329,40.5081222
"Reading, England",-0.9787475,51.45512009999999
"Wexford, Pa.",-80.05497679999999,40.6266318
"Hales Corners, Wis.",-88.04869819999999,42.937515
"Norwalk, Ohio",-82.6157331,41.24255309999999
"Hartland, Mich.",-83.75438199999999,42.6568196
"N. Huntingdon, Pa.",-78.0102813,40.48479589999999
"Theinsville, Wis.",-87.9787001,43.2375067
"Dunlap, Ill.",-89.6787104,40.8617037
"LaGrange, Ky.",-85.37884679999999,38.4075666
"Covington, Ky.",-84.5085536,39.0836712
"Lake in the Hills, Ill.",-88.33036179999999,42.18169080000001
"Crawley, England",-0.1872275,51.1091401
"Campbell, Calif.",-121.9499568,37.2871651
"Steinheim, Germany",9.0863893,51.8697655
"Encinitas, Calif.",-117.2919818,33.0369867
"Ames, Iowa",-93.63191309999999,42.0307812
"Oakland Township, Mich.",-83.1434573,42.7561109
"Minden, Nev.",-119.7657332,38.9540739
"Lynchburg, Va.",-79.14224639999999,37.4137536
"McLean, Virginia",-77.1772604,38.9338676
"Crofton, Md.",-76.68746709999999,39.0017772
"Amelia, Ohio",-84.2177136,39.0283966
"Loami, Ill.",-89.84677099999999,39.6756064
"Pleasant Ridge, Mich.",-83.1421482,42.47114699999999
"Oakton, Va.",-77.3008172,38.8809451
"White Lake, Mich.",-83.4856913,42.6592995
"Lovettsville, Va.",-77.6385513,39.2747949
"Forest Hill, Md.",-76.3877289,39.5850754
"South Lebanon, Ohio",-84.21326979999999,39.3708927
"Marratxi, Spain",2.7253135,39.6214684
"Fort Thomas, Ky.",-84.4471633,39.07506070000001
"Mequon, Wis.",-88.0314174,43.2159232
"Brookfield, Ill.",-87.8517253,41.8239203
"Greer, South Carolina",-82.2270568,34.9387279
"Lutherville Timonium, Md.",-76.6123884,39.4354087
"Almonte, Ontario, Canada",-76.19405979999999,45.22556549999999
"Commack, N.Y.",-73.29289430000001,40.8428759
"Hurricane, W. Va.",-82.0201368,38.4325896
"Lancaster, N.Y.",-78.6703062,42.9006144
"White Rock, N.M.",-106.2039145,35.8275257
"Pewaukee, Wis.",-88.2058043,43.0654628
"Lyon, France",4.835659,45.764043
"Gahanna, Ohio",-82.8793446,40.0192307
"Aspen, Colo.",-106.8175387,39.1910983
"Apple Valley, Minn.",-93.21772000000001,44.7319094
"Charleston, W. Va.",-81.6326234,38.3498195
"Mount Airy, Md.",-77.154704,39.3762145
"Silver Spring, Md.",-77.026088,38.99066570000001
"Newark, Ohio",-82.4012642,40.0581205
"Batavia, Illinois",-88.3125738,41.8500284
"Stillwater, Okla.",-97.0583681,36.1156071
"Foxborough, Mass.",-71.2478251,42.0653812
"Covina, Calif.",-117.8903397,34.0900091
"Douglasville, Georgia",-84.7477136,33.7514966
"Cambridge, Wis.",-89.0164995,43.0036122
"French Settlement, La.",-90.79509550000002,30.295195
"River Falls, Wis.",-92.6238082,44.8613563
"Port Crane, N.Y.",-75.83352649999999,42.1642427
"Christiansburg, Va.",-80.4089389,37.1298517
San Diego,-117.1610838,32.715738
"New Bern, N.C.",-77.04411429999999,35.108493
"Suffern, N.Y.",-74.1495889,41.1148179
"Shickshinny, Pa.",-76.15020779999999,41.1531388
"Clinton, Tenn.",-84.1318632,36.1034126
"Hartland, Wis.",-88.3475262,43.1046143
"Hilliard, Ohio",-83.1582451,40.0333961
"Kennesaw, GA.",-84.6154897,34.0234337
"Mount Maunganui, New Zealand",176.2080948,-37.6646852
"Fair Lawn, N.J.",-74.1318096,40.9403762
"Bel Aire, Md.",-76.34829309999999,39.535940600000004
"Tegucigalpa, Honduras",-87.1715002,14.065049
"Herxheim, Germany",8.213586099999999,49.1456391
"San José, Costa Rica",-84.0907246,9.9280694
"Gjovik, Norwary",10.5001072,60.8941465
"Jessheim, Norway",11.169393,60.14758189999999
"Casablanca, Morocco",-7.589843399999999,33.5731104
"Lewis Center, Ohio",-83.0100987,40.1983884
New York,-74.0059728,40.7127753
"Bexley, Ohio",-82.93768039999999,39.9689532
"Langen, Germany",8.6634007,49.99146630000001
"Rudkøbing, Denmark",10.718582,54.937878
"Hamburg, Germany",9.987170299999999,53.5488282
"Aabenraa, Denmark",9.415158900000002,55.040852
"South Riding, Va.",-77.49856729999999,38.9120704
"Newtown, Pa.",-74.9322596,40.2283371
"Scarborough, Ontario",-79.2317521,43.7764258
"Techiman, Ghana",-1.9343555,7.5908801
"Evergreen, Co.",-105.3172146,39.6333213
"Vazquez de Coronodo, Costa Rica",-83.9532571,10.0480579
"Eagle, Co.",-106.8265908,39.6542086
"Lagrange, Ky.",-85.37884679999999,38.4075666
"Mahopac, N.Y.",-73.733465,41.372316
"Upland, California",-117.6483876,34.09751
"Milford, N.J.",-75.09461689999999,40.5687128
"Geneva, Illinois",-88.3287896,41.8926437
"St. Charles, Illinois",-88.3086867,41.9141945
"Gilbert, Arizona",-111.789027,33.3528264
"Oakland, California",-122.2711639,37.8043514
"Tulare, California",-119.3473379,36.2077288
"Sunrise, Florida",-80.25659499999999,26.1669711
"Henderson, Kentucky",-87.59001339999999,37.8361538
"Nicholasville, Kentucky",-84.5729961,37.8806341
"Tauranga, New Zealand",176.1654272,-37.6869653
"Greeneville, Tennessee",-82.83098609999999,36.1631574
"Aurora, Colorado",-104.8319195,39.7294319
"Shizuoka, Japan",138.3826773,34.9755668
"Clarkston, Michigan",-83.4192941,42.7351196
"Lexington, Kentucky",-84.5037164,38.0405837
"Kopavogur, Iceland",-21.9086053,64.1110315
"Bartlett, Illinois",-88.1856301,41.9950276
"Reno, Nevada",-119.8142691,39.529919
"Eindhoven, Netherlands",5.462289699999999,51.42314229999999
"Northbrook, Illinois",-87.82895479999999,42.1275267
"Paphos, Cyprus",32.4217786,34.77539489999999
"Lutherville, Maryland",-76.6123884,39.4354087
"Charlotte, North Carolina",-80.8431267,35.2270869
"Westlake, Ohio",-81.9179173,41.4553232
"Stavanger, Norway",5.7331073,58.9699756
"Schkopau, Germany",11.9851505,51.3900745
"Manhattan Beach, California",-118.4109089,33.8847361
"Waxhaw, North Carolina",-80.7434019,34.9245935
"Gaithersburg, Maryland",-77.2016062,39.1439689
"Hobro, Denmark",9.797647999999999,56.6391392
"Ocala, Florida",-82.14009229999999,29.1871986
"Oksboel, Denmark",8.2801861,55.6280388
"Augsburg, Germany",10.89779,48.3705449
"Århus, Denmark",10.203921,56.162939
"Panama City Beach, Florida",-85.8054879,30.1765914
"Wolverine Lake, Michigan",-83.48835780000002,42.5545868
"Louisville, Kentucky",-85.7584557,38.2526647
"Brondby, Denmark",12.4148675,55.64728659999999
"Richmond, Virginia",-77.4360481,37.5407246
"Fort Wayne, Indiana",-85.1393513,41.079273
"Grosse Pointe Park, Michigan",-82.93741589999999,42.3758708
"Milwaukee, Wisconsin",-87.9064736,43.0389025
"New Berlin, Wisc.",-88.10838969999999,42.9764549
"Janesville, Wisconsin",-89.0187222,42.6827885
"Commerce Township, Michigan",-83.48823469999999,42.5750853
"Hartland, Wisc.",-88.3475262,43.1046143
"St. Louis Park, Minn.",-93.3702186,44.9597376
"Chelsea, Quebec",-75.867482,45.5401738
"Oconomowoc, Wis.",-88.4994512,43.1114407
"Sauk Prairie, Wis.",-89.722067,43.2708225
"Tampa Bay, Fla.",-82.5436722,27.763383
"Macomb, Michigan",-82.82097399999999,42.7168759
"Fenton, Mich.",-83.7049498,42.7978061
Saint John's Fla.,NA,NA
"Linthicum, Md.",-76.6527456,39.2051077
"Simsbury, Conn.",-72.82791499999999,41.8540094
"Menomonee Falls, Wis.",-88.1174594,43.1788618
"Orland Park, Ill.",-87.85394250000002,41.6303103
"Genoa, Ohio",-83.359094,41.5181064
"Cambridge, Ohio",-81.5884561,40.031183
"Phoenix, Arizona",-112.0740373,33.4483771
"Bristol, Va.",-82.1887368,36.595142
"Ameilia County, Va.",-77.973865,37.3212714
"Obuasi, Ghana",-1.6912512,6.2012073
"Wauseon, Ohio",-84.14161469999999,41.5492182
"Crestwood, KY",-85.4724593,38.3242355
"Richmond, KY",-84.2946539,37.7478572
"Oceanside, Calif.",-117.3794834,33.1958696
"Aptos, Calif.",-121.8994016,36.977172900000006
"Barto, Pa.",-75.6108715,40.3909253
"Belle Garden, Trinidad and Tobago",-60.5958534,11.2378938
"Charleston, W.Va.",-81.6326234,38.3498195
"Lexington, KY",-84.5037164,38.0405837
"Northville, MI",-83.4832692,42.4311464
"Ventura, CA",-119.2945199,34.2804923
"North Charleston, S.C.",-80.0130514,32.8771106
"Chesterland, Ohio",-81.3378874,41.5222735
"Gothenburg, Sweden",11.97456,57.70887
"Woodbrige, Va.",-77.2497049,38.6581722
"Reisterstown, Md.",-76.82942129999999,39.4695489
"Winfield, W.Va.",-81.8934675,38.5331448
"Eaton, Ohio",-84.6366201,39.7439405
"Dunellen, N.J.",-74.4718201,40.5892696
"Cross River, NY",-73.6145337,41.2623253
"Chesapeake, VA",-76.2874927,36.7682088
"Lake Zurich, Ill.",-88.0934108,42.19696889999999
"Huntley, Illinois",-88.4281415,42.1680796
"Brooklyn, NY",-73.9441579,40.6781784
"Mohrsville, Pennsylvania",-75.9777786,40.4744405
"Ardsley, N.Y.",-73.8437452,41.0106531
"Bozeman, Montana",-111.037259,45.67931189999999
"Laval, Quebec",-73.712409,45.6066487
Hudson Ohio,-81.44066699999999,41.240056
"Linton, Indiana",-87.1658458,39.0347666
"McComb, Ohio",-83.79271469999999,41.10755229999999
"Freeport, Grand Bahama, Bahamas",-78.6429019,26.5333159
"Potomac, Maryland",-77.2085914,39.0181651
"Inglewood, California",-118.3531311,33.9616801
"Cincinnati, OH",-84.5120196,39.1031182
"Hebron, CT",-72.36591609999999,41.6578767
"Stockbridge, GA",-84.23380929999999,33.5442781
"Vandalia, Ohio",-84.1988308,39.8906122
"Woonsocket, R.I.",-71.51478390000001,42.00287609999999
"Liberty Township, Ohio",-84.40943589999999,39.401514
"St. Louis, MO",-90.19940419999999,38.6270025
"Lyssons, St. Thomas",-76.34636239999999,17.8768781
"Haines City, Fla.",-81.61785359999999,28.1141841
"Lansing, Ill.",-87.53893099999999,41.5647575
"Dearborn, Mich.",-83.17631449999999,42.3222599
"Ioannina, Greece",20.8537466,39.66502880000001
"Hamden, CT",-72.9026064,41.3838782
"Burlington, N.C.",-79.43725119999999,36.0959604
"Aurora, IL",-88.32007150000001,41.7605849
"Lovejoy, Ga.",-84.3143675,33.4362245
"Calvert, TX",-96.6738627,30.9779651
"Tylertown, Miss.",-90.1420331,31.1160119
"Bronx, New York",-73.8648268,40.8447819
"Steubenville, Ohio",-80.63396379999999,40.3697905
"Hopkinton, Mass.",-71.5225646,42.22869540000001
"Clinton Township, Mich.",-82.9195514,42.5868882
"Queens, NY",-73.7948516,40.7282239
"Crestwood, Kentucky",-85.4724593,38.3242355
"Dartford, England",0.216872,51.44621
"Lucas, Ohio",-82.4182204,40.7050579
"Vine Grove, Kentucky",-85.98135239999999,37.8100674
"Rineyville, Kentucky",-85.9699631,37.7495098
"Arcadia, Indiana",-86.0216521,40.1758704
"West Chester, Pennsylvania",-75.6054882,39.9606643
"Swarthmore, Pennslyvannia",-75.3499123,39.9020565
"Saraland, Alabama",-88.07055559999999,30.820742
"Kirkwood, Missouri",-90.406785,38.5833862
"Calabasas, California",-118.6473801,34.1539731
"Rushville, Indiana",-85.4463594,39.6092137
"Durham, North Carolina",-78.898619,35.9940329
"Los Angeles, California",-118.242643,34.0549076
"Breast Works, Portland, Jamaica",-76.4100267,18.0844274
"Winston-Salem, North Carolina",-80.244216,36.09985959999999
"Baton Rouge, Louisiana",-91.18714659999999,30.4514677
"Frankfort, Illinois",-87.84866129999999,41.4958665
"Des Plaines, Illinois",-87.88339909999999,42.0333623
"Center Grove, Indiana",-86.19693699999999,39.5772108
"Fukui, Japan",136.219623,36.0641386
Paris,2.3522219,48.856614
"Kobe, Japan",135.19563110000001,34.6900806
"New Delhi, India",77.2090212,28.6139391
"Taichung City, Taiwan",120.6736482,24.1477358
"Neckartailfingen, Germany",9.2650712,48.6124751
Toronto,-79.3831843,43.653226
Montreal,-73.56739189999999,45.5018869
"Newmarket, Ontario",-79.46125599999999,44.05918700000001
"Weymouth, England",-2.4546253,50.6099306
"Bangalore, India",77.5945627,12.9715987
"Brest, France",-4.4869723,48.3907119
"Le Mans, France",0.199556,48.00611000000001
"Newmarket, Ontario, Canada",-79.46125599999999,44.05918700000001
"Huntington, W. Va.",-82.44515400000002,38.4192496
"Edinburgh, Scotland",-3.188267,55.953252
"Timaru, New Zealand",171.2372756,-44.3903881
"Siauliai, Lithuania",23.3136823,55.9349085
"Vilnius, Lithuania",25.2796514,54.6871555
"Windhoek, Namibia",17.0657549,-22.5608807
"Gran Canaria, Spain",-15.5474373,27.9202202
"Bilbao, Spain",-2.9349852,43.2630126
"Pune, India",73.8567437,18.5204303
"Tigard, Oregon",-122.7783874,45.4269289
"Floyds Knobs, Indiana",-85.8738399,38.3242901
"Swarthmore, Pa.",-75.3499123,39.9020565
"Mesa, Arizona",-111.8314724,33.4151843
"East Bernard, Texas",-96.0710696,29.5310744
"Tomahawk, Wisconsin",-89.7298594,45.4710792
"Union, Kentucky",-84.68050099999999,38.9458951
"Dike, Iowa",-92.6282497,42.4641498
"Trussville, Alabama",-86.60887559999999,33.6198251
"Verona, Wisconsin",-89.53317729999999,42.990831
"Buford, Georgia",-84.0043513,34.1206564
"Orlando, Florida",-81.3789269,28.5383832
"Lexington, Mass",-71.2271531,42.4473497
"Burlington, Wisc.",-88.27620259999999,42.6780726
"Grand Prairie, Texas",-96.99778459999999,32.7459645
"Fort Mill, South Carolina",-80.94507589999999,35.0073697
"Blue Mounds, Wisconsin",-89.8323454,43.0174968
"Lantana, Texas",-97.11978669999999,33.08371
"Stewartville, Minn.",-92.4885079,43.8555186
"Muster, Ind.",NA,NA
"Bloomfield Hills, Mich.",-83.24548829999999,42.583645
"Franklinton, North Carolina",-78.4580543,36.1018163
"Topeka, Kansas",-95.67515759999999,39.0473451
"Youngsville, La.",-91.9901206,30.0996471
"Clinton, La.",-91.01565939999999,30.8657362
"La Puente, Calif.",-117.9495083,34.0200114
"Gretna, La.",-90.0539603,29.9146493
"Richton, Miss.",-88.94004919999999,31.3493426
"Paulina, La.",-90.71341129999999,30.02605909999999
"Norco, La.",-90.4123042,29.9990924
"Houma, La.",-90.71953479999999,29.5957696
"Bloomingdale, Ga.",-81.2990018,32.1324248
"Lutcher, La.",-90.6989797,30.0404796
"New Port Richey, Fla.",-82.7192671,28.2441768
"Maurepas, La.",-90.66449620000002,30.2962967
"Medford, N.J.",-74.8390162,39.86618259999999
"Ferguson, Mo.",-90.3053915,38.7442175
"LaPlace, La.",-90.4800848,30.0665907
"Eunice, La.",-92.4176324,30.4943669
"Colfax, La.",-92.70681599999999,31.5190623
"Lufkin, Texas",-94.7321127,31.3345562
"Greenwell Springs, La.",-90.9942696,30.5796316
"Choudrant, La.",-92.51431219999999,32.5301484
"Leesville, La.",-93.260998,31.1435194
"Denham Springs, La.",-90.95621249999999,30.48685639999999
"Central, La.",-91.0368766,30.554281
"Fredericksburg, Texas",-98.8719843,30.2752011
"Stockton, Calif.",-121.2907796,37.9577016
"Berwick, La.",-91.2189925,29.69465259999999
"Rockmart, Ga.",-85.0416133,34.0026005
"Chula Vista, Calif.",-117.0841955,32.6400541
"Pitkin, La.",-92.9362644,30.9363018
"Longview, Wash.",-122.9381672,46.1381676
"San Ramon, Calif.",-121.9539616,37.7643595
"Portage, Mich.",-85.5800022,42.2011538
"Biloxi, Miss.",-88.88530779999999,30.3960318
"Prairieville, La.",-90.9723583,30.3058611
"St. Paul, Minn.",-93.0899578,44.9537029
"Lake Forest, Calif.",-117.6861023,33.6469437
"Oak Park, Calif.",-118.7628685,34.1791715
"Roaring Springs, Pa.",-78.3908471,40.3359086
"Abbotsford, B.C., Canada",-122.3044697,49.0504377
"Mount Olive, Miss.",-89.6550716,31.761274
"Rosepine, La.",-93.2823858,30.9199148
"Mount Carmel, Ill.",-87.7614174,38.4108801
"St. Pete Beach, Fla.",-82.7504542,27.7428134
"Fountain Valley, Calif.",-117.9544069,33.7090212
"Oldsmar, Fla.",-82.6650992,28.0341847
"Crowley, La.",-92.3745761,30.2140928
"LaGrange, Texas",-96.87664699999999,29.9055033
"Somers, N.Y.",-73.7360175,41.29963050000001
"Donaldsonville, La.",-90.9928773,30.1010323
"Oxford, Conn.",-73.1168393,41.4338203
"Pawley's Island, S.C.",-79.12143130000001,33.4332236
"Walker, La.",-90.86148779999999,30.4879678
"Clemson, S.C.",-82.8373654,34.6834382
"Brusly, La.",-91.2537198,30.3943588
"Rayne, La.",-92.26846169999999,30.234925
"Wheelersburg, Ohio",-82.8554477,38.73035489999999
"Santa Clarita, Calif.",-118.542586,34.3916641
"Andover, Kansas",-97.1364294,37.7139041
"Seekonk, Mass.",-71.3369972,41.808434
"Santa Fe, Texas",-95.1064936,29.3786481
"Gonzales, La.",-90.9200987,30.2385294
"West Covina, Calif.",-117.9389526,34.0686208
"Cerritos, Calif.",-118.0647871,33.8583483
"Columbia, La.",-92.0779129,32.1051567
"Deer Park, Texas",-95.1238204,29.7052284
"Richwood, Texas",-95.4099403,29.0560789
"Franklin, N.C.",-83.3815429,35.1823171
"Branch, La.",-92.26762769999999,30.3488122
"Weidman, Mich.",-84.9689133,43.6875278
"Cleveland, Miss.",-90.7248187,33.7440023
"Millingen aan de Rijn, Netherlands",6.0475,51.8633
"River Ridge, La.",-90.2156316,29.9602043
"Ball, La.",-92.41180360000001,31.4154574
"Maywood, Ill.",-87.8431155,41.8791979
"Breaux Bridge, La.",-91.8992837,30.2735323
"Raleigh, Fla.",-82.46621619999999,29.44163589999999
"Mount Vernon, N.Y.",-73.8370786,40.9125992
"Torrance, Calif.",-118.3406288,33.8358492
"Helotes, Texas",-98.6802212,29.5611837
"Elliott, S.C.",-80.1636836,34.1071005
"Holly Springs, Miss.",-89.44868939999999,34.76759670000001
"Waggaman, La.",-90.2109093,29.9185388
"Nagoya-Shi, Japan",136.9065571,35.18145060000001
"Hammond, La.",-90.46119949999999,30.5043583
"Elizabeth, Colo.",-104.596915,39.3602662
"Elizabeth, N.J.",-74.2107006,40.6639916
"Pascagoula, Miss.",-88.5561272,30.3657552
"DeRidder, La.",-93.2890527,30.8463055
"Annecy, France",6.129384,45.899247
"Cleveland, Texas",-95.0854885,30.34132
"Homewood, Ill.",-87.6541852,41.5676825
"Wenatchee, Wash.",-120.3103494,47.4234599
"Oak Forest, Ill.",-87.74393839999999,41.6028116
"Trabuco Canyon, Calif.",-117.5869862,33.6655081
"Exeter, Pa.",-75.81908349999999,41.3206358
"Belle Chase, La.",-89.99062529999999,29.8549287
"Madisonville, La.",-90.1570232,30.4043607
"Abita Springs, La.",-90.0375755,30.4785257
"Stillwater, Minnesota",-92.80884429999999,45.056004
"Belle Rose, La.",-91.0414892,30.0504778
"Orchard Lake, Mich.",-83.3735966,42.5894857
"Boutte, La.",-90.38813689999999,29.9024284
"Mims, Fla.",-80.8449828,28.6655767
"Dry Prong, La.",-92.53292019999999,31.5812854
"Franklinton, La.",-90.15314099999999,30.8471283
"Hogansville, Ga.",-84.91478359999999,33.1730399
"Edgard, La.",-90.5600869,30.0432578
"White Castle, La.",-91.1470487,30.16991939999999
"St. Rose, La.",-90.3231349,29.9468716
"Olive Branch, Miss.",-89.8295315,34.9617604
"Gracemere, Queensland, Australia",150.4579791,-23.4394617
"Buras, La.",-89.5246636,29.3518223
"Somerville, N.J.",-74.60987999999999,40.5742696
"Welsh, La.",-92.82264529999999,30.2360403
"St. Amant, La.",-90.86898599999999,30.2246409
"Sulphur, La.",-93.37737829999999,30.2365943
"Baldwin, La.",-91.5442793,29.8379836
"Convent, La.",-90.8300269,30.0207933
"Belle Chasse, La.",-89.99062529999999,29.8549287
"Tickfaw, La.",-90.4831456,30.5774119
"Winnfield, La.",-92.6395931,31.9254413
"Hope Mills, N.C.",-78.95072619999999,34.9756761
"Woodville, Miss.",-91.29955509999999,31.104619
"Erin, Tenn.",-87.6947414,36.3183879
"Plaquemine, La.",-91.23427439999999,30.2890833
"Westlake, La.",-93.25070989999999,30.2421496
"Cedar Hill, Texas",-96.9561152,32.5884689
"Miramar Beach, Fla.",-86.3585578,30.374367
"Port Allen, La.",-91.20732609999999,30.4474878
"Clare, South Australia",138.6142379,-33.8359101
"Anambra, Nigeria",6.9369559,6.220899699999999
"St. Francisville, La.",-91.3768479,30.7880721
"Springhill, La.",-93.4668396,33.0059692
"Carville, La.",-91.09576709999999,30.2171691
"Fredericksburg, Va.",-77.4605399,38.3031837
"St. James, La.",-90.83087119999999,29.9828316
"Ventress, La.",-91.4080008,30.6819639
"Maringouin, La.",-91.5195542,30.4913049
"Englewood Cliffs, N.J.",-73.9523597,40.88537729999999
"Stonewall, La.",-93.8240703,32.2818252
"Bourg, La.",2.316374,48.780454
"Suisun City, Calif.",-122.040244,38.2382474
"Mamou, La.",-92.41929929999999,30.6338092
"Crosby, Texas",-95.0621512,29.9118885
"Jackson, La.",-91.2176087,30.8374036
"Reserve, La.",-90.5517534,30.0538131
"Athens, Ohio",-82.1012554,39.3292396
"St. Martinville, La.",-91.8294817,30.1231441
"Gurley, Ala.",-86.3758201,34.7017558
"Camarillo, Calif.",-119.0376023,34.2163937
"Pontotoc, Miss.",-88.998673,34.2478831
"Jena, La.",-92.1337448,31.6832271
"Weslaco, Texas",-97.9908366,26.1595194
"Fluker, La.",-90.5109272,30.8215722
"Ft. Worth, Texas",-97.3307658,32.7554883
"Fort Walton Beach, Fla.",-86.6170308,30.42007079999999
"Iota, La.",-92.4956909,30.3313143
"Lafitte, La.",-90.1084073,29.6668793
"Soperton, Ga.",-82.5923554,32.37711820000001
"Osyka, Miss.",NA,NA
"Marlborough, Mass.",-71.5522874,42.3459271
"Castroville, Texas",-98.8786387,29.3557903
"Westfield, Ind.",-86.1277491,40.0427376
"Grand Junction, Colo.",-108.5506486,39.0638705
"Carencro, La.",-92.04900959999999,30.317144
"New Roads, La.",-91.4362242,30.7015741
"Forest, Miss.",-89.47423479999999,32.3645888
"Dunmore, Pa.",-75.63241119999999,41.4198027
"Vacherie, La.",-90.71971429999999,30.0110809
"Chatham, La.",-92.4504223,32.3062644
"Leonard, Texas",-96.2474785,33.3795549
"Clarkston, Mich.",-83.4192941,42.7351196
"San Bernardino, Calif.",-117.2897652,34.1083449
"Cherry Hill, N.J.",-75.0246312,39.926813
"Raceland, La.",-90.5989759,29.7274331
"Napoleonville, La.",-91.0274993,29.9382674
"Lathrup Village, Mich.",-83.222079,42.4920749
"Crystal, Minn.",-93.3602286,45.0327425
"Iowa, La.",-93.01363990000002,30.2368292
"Loreauville, La.",-91.7370595,30.0565906
"Farmerville, La.",-92.4056985,32.7734728
"North Las Vegas, Nev.",-115.1175013,36.1988592
"Knoxville, Iowa",-93.09966999999999,41.320343
"Redding, Calif.",-122.3916754,40.5865396
"Watson, La.",-90.9531574,30.5757431
